epoch_ms,iso,channel,ratio,value,unit
1787758229185,2026-08-26T17:30:29.185000,0,-0.000076176,-0.7190313373909261,g
1787758229285,2026-08-26T17:30:29.285000,0,-0.000076204,-0.5805595922937755,g
1787758229386,2026-08-26T17:30:29.386000,0,-0.000076204,-0.5805595922937755,g
1787758229486,2026-08-26T17:30:29.486000,0,-0.000076248,-0.35900480013838837,g
1787758229586,2026-08-26T17:30:29.586000,0,-0.000076302,-0.09129936766999468,g
1787758229687,2026-08-26T17:30:29.687000,0,-0.000076338,0.08409487209338762,g
1787758229703,2026-08-26T17:30:29.703000,3,0.001538680,101.61495029124869,g
1787758229787,2026-08-26T17:30:29.787000,0,-0.000076369,0.24102786452362046,g
1787758229803,2026-08-26T17:30:29.803000,3,0.001543974,99.10992127314283,g
1787758229887,2026-08-26T17:30:29.887000,0,-0.000076366,0.22256661719047097,g
1787758229904,2026-08-26T17:30:29.904000,3,0.001544685,98.77321458914724,g
1787758229988,2026-08-26T17:30:29.988000,0,-0.000076399,0.3887327113070785,g
1787758230004,2026-08-26T17:30:30.004000,3,0.001541269,100.38976016394673,g
1787758230088,2026-08-26T17:30:30.088000,0,-0.000076320,-0.003602247788337116,g
1787758230105,2026-08-26T17:30:30.105000,3,0.001541007,100.51360148141057,g
1787758230188,2026-08-26T17:30:30.188000,0,-0.000076314,-0.03129659680772692,g
1787758230205,2026-08-26T17:30:30.205000,3,0.001543839,99.1738251760284,g
1787758230289,2026-08-26T17:30:30.289000,0,-0.000076324,0.01486395558434506,g
1787758230320,2026-08-26T17:30:30.320000,3,0.001543647,99.26461289748016,g
1787758230389,2026-08-26T17:30:30.389000,0,-0.000076311,-0.04975784414080922,g
1787758230421,2026-08-26T17:30:30.421000,3,0.001540802,100.610558980308,g
1787758230490,2026-08-26T17:30:30.490000,0,-0.000076326,0.024092101231119857,g
1787758230521,2026-08-26T17:30:30.521000,3,0.001541910,100.08654763914788,g
1787758230590,2026-08-26T17:30:30.590000,0,-0.000076289,-0.15591621135561626,g
1787758230622,2026-08-26T17:30:30.622000,3,0.001543399,99.38184292788351,g
1787758230690,2026-08-26T17:30:30.690000,0,-0.000076311,-0.04975784414080922,g
1787758230722,2026-08-26T17:30:30.722000,3,0.001543034,99.55460379458819,g
1787758230791,2026-08-26T17:30:30.791000,0,-0.000076335,0.07025265362319184,g
1787758230822,2026-08-26T17:30:30.822000,3,0.001542022,100.03322103841496,g
1787758230891,2026-08-26T17:30:30.891000,0,-0.000076367,0.22718069001389196,g
1787758230924,2026-08-26T17:30:30.924000,3,0.001542109,99.99223446578851,g
1787758230991,2026-08-26T17:30:30.991000,0,-0.000076285,-0.17899648755165226,g
1787758231024,2026-08-26T17:30:31.024000,3,0.001542770,99.67932623842137,g
