epoch_ms,iso,channel,ratio,value,unit
1787758552124,2026-08-26T17:35:52.124000,3,0.001627503,59.58255921803428,g
1787758552205,2026-08-26T17:35:52.205000,0,-0.000076304,-0.08206626598362,g
1787758552227,2026-08-26T17:35:52.227000,3,0.001654078,47.00673279874025,g
1787758552305,2026-08-26T17:35:52.305000,0,-0.000076308,-0.0636050186505377,g
1787758552327,2026-08-26T17:35:52.327000,3,0.001626122,60.23614061770421,g
1787758552405,2026-08-26T17:35:52.405000,0,-0.000076344,0.11640824997573111,g
1787758552428,2026-08-26T17:35:52.428000,3,0.001569727,86.9228064490233,g
1787758552506,2026-08-26T17:35:52.506000,0,-0.000076350,0.14410259899512093,g
1787758552528,2026-08-26T17:35:52.528000,3,0.001504339,117.86546501964912,g
1787758552606,2026-08-26T17:35:52.606000,0,-0.000076353,0.1579497735048494,g
1787758552628,2026-08-26T17:35:52.628000,3,0.001504238,117.9135029693056,g
1787758552706,2026-08-26T17:35:52.706000,0,-0.000076349,0.1394835701322344,g
1787758552728,2026-08-26T17:35:52.728000,3,0.001517731,111.52841221577629,g
1787758552806,2026-08-26T17:35:52.806000,0,-0.000076328,0.03793927574084834,g
1787758552829,2026-08-26T17:35:52.829000,3,0.001501771,119.08095944438278,g
1787758552907,2026-08-26T17:35:52.907000,0,-0.000076345,0.12102232279908492,g
1787758552929,2026-08-26T17:35:52.929000,3,0.001486644,126.2390658635539,g
1787758553007,2026-08-26T17:35:53.007000,0,-0.000076348,0.13486949730881342,g
1787758553029,2026-08-26T17:35:53.029000,3,0.001475846,131.3487252509862,g
1787758553107,2026-08-26T17:35:53.107000,0,-0.000076342,0.10717514828942361,g
1787758553130,2026-08-26T17:35:53.130000,3,0.001452863,142.2247107874587,g
1787758553207,2026-08-26T17:35:53.207000,0,-0.000076353,0.1579497735048494,g
1787758553230,2026-08-26T17:35:53.230000,3,0.001426219,154.83314976636487,g
1787758553308,2026-08-26T17:35:53.308000,0,-0.000076338,0.08409487209338762,g
1787758553330,2026-08-26T17:35:53.330000,3,0.001435035,150.66133393466455,g
1787758553408,2026-08-26T17:35:53.408000,0,-0.000076296,-0.12360778951280547,g
1787758553430,2026-08-26T17:35:53.430000,3,0.001434738,150.80192233172673,g
1787758553508,2026-08-26T17:35:53.508000,0,-0.000076336,0.07486672644661282,g
1787758553531,2026-08-26T17:35:53.531000,3,0.001446988,145.00474587581306,g
1787758553608,2026-08-26T17:35:53.608000,0,-0.000076305,-0.07745219316026619,g
1787758553631,2026-08-26T17:35:53.631000,3,0.001418431,158.51841585083895,g
1787758553709,2026-08-26T17:35:53.709000,0,-0.000076328,0.03793927574084834,g
1787758553731,2026-08-26T17:35:53.731000,3,0.001418978,158.25971535057406,g
1787758553809,2026-08-26T17:35:53.809000,0,-0.000076330,0.04717237742715585,g
1787758553831,2026-08-26T17:35:53.831000,3,0.001340246,195.5169504312133,g
1787758553909,2026-08-26T17:35:53.909000,0,-0.000076318,-0.012830393435111912,g
1787758553932,2026-08-26T17:35:53.932000,3,0.001342879,194.27104673600581,g
1787758554009,2026-08-26T17:35:54.009000,0,-0.000076322,0.005630853898037555,g
1787758554032,2026-08-26T17:35:54.032000,3,0.001349825,190.98374738608968,g
1787758554110,2026-08-26T17:35:54.110000,0,-0.000076325,0.019478028407698876,g
1787758554133,2026-08-26T17:35:54.133000,3,0.001366504,183.09140811154973,g
1787758554210,2026-08-26T17:35:54.210000,0,-0.000076319,-0.008216320611690931,g
1787758554233,2026-08-26T17:35:54.233000,3,0.001386424,173.6649374438631,g
1787758554310,2026-08-26T17:35:54.310000,0,-0.000076303,-0.086680338807041,g
1787758554338,2026-08-26T17:35:54.338000,3,0.001373898,179.59212452147113,g
1787758554410,2026-08-26T17:35:54.410000,0,-0.000076310,-0.0543719169642302,g
1787758554438,2026-08-26T17:35:54.438000,3,0.001404637,165.0462982905689,g
1787758554511,2026-08-26T17:35:54.511000,0,-0.000076349,0.1394835701322344,g
1787758554538,2026-08-26T17:35:54.538000,3,0.001432526,151.8486223780629,g
1787758554611,2026-08-26T17:35:54.611000,0,-0.000076294,-0.13284089119911296,g
1787758554639,2026-08-26T17:35:54.639000,3,0.001417669,158.878920991463,g
1787758554711,2026-08-26T17:35:54.711000,0,-0.000076338,0.08409487209338762,g
1787758554739,2026-08-26T17:35:54.739000,3,0.001390053,171.94746788185887,g
1787758554812,2026-08-26T17:35:54.812000,0,-0.000076351,0.1487166718185419,g
1787758554840,2026-08-26T17:35:54.840000,3,0.001368471,182.16017584287812,g
1787758554912,2026-08-26T17:35:54.912000,0,-0.000076354,0.1671779191516242,g
1787758554940,2026-08-26T17:35:54.940000,3,0.001368893,181.96053163082215,g
1787758555012,2026-08-26T17:35:55.012000,0,-0.000076341,0.10256107546600263,g
1787758555040,2026-08-26T17:35:55.040000,3,0.001324106,203.15455569379554,g
1787758555112,2026-08-26T17:35:55.112000,0,-0.000076376,0.27334124240596397,g
1787758555141,2026-08-26T17:35:55.141000,3,0.001265133,231.06156356452493,g
1787758555213,2026-08-26T17:35:55.213000,0,-0.000076310,-0.0543719169642302,g
1787758555241,2026-08-26T17:35:55.241000,3,0.001245375,240.4113502112501,g
1787758555313,2026-08-26T17:35:55.313000,0,-0.000076325,0.019478028407698876,g
1787758555341,2026-08-26T17:35:55.341000,3,0.001173464,274.44078232015164,g
1787758555413,2026-08-26T17:35:55.413000,0,-0.000076325,0.019478028407698876,g
1787758555442,2026-08-26T17:35:55.442000,3,0.000917638,395.5014547214168,g
1787758555514,2026-08-26T17:35:55.514000,0,-0.000076329,0.042558304603802034,g
1787758555542,2026-08-26T17:35:55.542000,3,0.000884080,411.3813275702252,g
1787758555614,2026-08-26T17:35:55.614000,0,-0.000076308,-0.0636050186505377,g
1787758555642,2026-08-26T17:35:55.642000,3,0.000863058,421.3291652535339,g
1787758555714,2026-08-26T17:35:55.714000,0,-0.000076308,-0.0636050186505377,g
1787758555742,2026-08-26T17:35:55.742000,3,0.000925994,391.5473523441398,g
1787758555814,2026-08-26T17:35:55.814000,0,-0.000076341,0.10256107546600263,g
1787758555843,2026-08-26T17:35:55.843000,3,0.000913865,397.2867946746137,g
1787758555915,2026-08-26T17:35:55.915000,0,-0.000076332,0.05640547911346335,g
1787758555943,2026-08-26T17:35:55.943000,3,0.000947311,381.45980786335343,g
1787758556015,2026-08-26T17:35:56.015000,0,-0.000076350,0.14410259899512093,g
1787758556043,2026-08-26T17:35:56.043000,3,0.000942742,383.62151891040327,g
1787758556115,2026-08-26T17:35:56.115000,0,-0.000076336,0.07486672644661282,g
1787758556144,2026-08-26T17:35:56.144000,3,0.000937397,386.15122798472197,g
1787758556215,2026-08-26T17:35:56.215000,0,-0.000076332,0.05640547911346335,g
1787758556244,2026-08-26T17:35:56.244000,3,0.000954273,378.16501610000745,g
1787758556317,2026-08-26T17:35:56.317000,0,-0.000076334,0.06563362476023815,g
1787758556348,2026-08-26T17:35:56.348000,3,0.001135263,292.5180641375602,g
1787758556417,2026-08-26T17:35:56.417000,0,-0.000076334,0.06563362476023815,g
1787758556449,2026-08-26T17:35:56.449000,3,0.001605187,70.14299220160146,g
1787758556517,2026-08-26T17:35:56.517000,0,-0.000076338,0.08409487209338762,g
1787758556549,2026-08-26T17:35:56.549000,3,0.001753943,-0.25078496635611647,g
1787758556618,2026-08-26T17:35:56.618000,0,-0.000076327,0.028711130094073545,g
1787758556649,2026-08-26T17:35:56.649000,3,0.001753602,-0.0894830013884501,g
1787758556718,2026-08-26T17:35:56.718000,0,-0.000076298,-0.11437468782649797,g
1787758556750,2026-08-26T17:35:56.750000,3,0.001753584,-0.08066842518949831,g
1787758556818,2026-08-26T17:35:56.818000,0,-0.000076334,0.06563362476023815,g
1787758556850,2026-08-26T17:35:56.850000,3,0.001753678,-0.12518092293858127,g
1787758556918,2026-08-26T17:35:56.918000,0,-0.000076327,0.028711130094073545,g
1787758556950,2026-08-26T17:35:56.950000,3,0.001753613,-0.09477165246467367,g
1787758557019,2026-08-26T17:35:57.019000,0,-0.000076320,-0.003602247788337116,g
