epoch_ms,iso,channel,ratio,value,unit
1787756904364,2026-08-26T17:08:24.364000,0,-0.000076303,-0.086680338807041,g
1787756904467,2026-08-26T17:08:24.467000,0,-0.000076303,-0.086680338807041,g
1787756904570,2026-08-26T17:08:24.570000,0,-0.000076303,-0.086680338807041,g
1787756904670,2026-08-26T17:08:24.670000,0,-0.000076393,0.3564242894642677,g
1787756904774,2026-08-26T17:08:24.774000,0,-0.000076393,0.3564242894642677,g
1787756904875,2026-08-26T17:08:24.875000,0,-0.000076324,0.01486395558434506,g
1787756904975,2026-08-26T17:08:24.975000,0,-0.000076327,0.028711130094073545,g
1787756905076,2026-08-26T17:08:25.076000,0,-0.000076350,0.14410259899512093,g
1787756905176,2026-08-26T17:08:25.176000,0,-0.000076310,-0.0543719169642302,g
1787756905277,2026-08-26T17:08:25.277000,0,-0.000076323,0.01024492672139137,g
1787756905326,2026-08-26T17:08:25.326000,3,0.001753696,-0.13399502592241122,g
1787756905377,2026-08-26T17:08:25.377000,0,-0.000076373,0.25949406789623547,g
1787756905426,2026-08-26T17:08:25.426000,3,0.001753754,-0.1613194076733828,g
1787756905479,2026-08-26T17:08:25.479000,0,-0.000076329,0.042558304603802034,g
1787756905527,2026-08-26T17:08:25.527000,3,0.001753706,-0.13840255062939674,g
1787756905580,2026-08-26T17:08:25.580000,0,-0.000076363,0.20871944268080966,g
1787756905628,2026-08-26T17:08:25.628000,3,0.001753742,-0.15559019341238628,g
1787756905683,2026-08-26T17:08:25.683000,0,-0.000076368,0.23179971887684564,g
1787756905730,2026-08-26T17:08:25.730000,3,0.001753701,-0.13619878827590398,g
1787756905783,2026-08-26T17:08:25.783000,0,-0.000076338,0.08409487209338762,g
1787756905832,2026-08-26T17:08:25.832000,3,0.001753688,-0.13002901083013452,g
1787756905887,2026-08-26T17:08:25.887000,0,-0.000076365,0.21795254436711717,g
1787756905933,2026-08-26T17:08:25.933000,3,0.001753715,-0.1428096021212604,g
1787756905988,2026-08-26T17:08:25.988000,0,-0.000076358,0.18564412252430637,g
1787756906036,2026-08-26T17:08:26.036000,3,0.001753720,-0.14501336447475316,g
1787756906100,2026-08-26T17:08:26.100000,0,-0.000076355,0.1717969480145779,g
1787756906136,2026-08-26T17:08:26.136000,3,0.001753706,-0.13884311381406705,g
1787756906200,2026-08-26T17:08:26.200000,0,-0.000076386,0.324110911581857,g
1787756906237,2026-08-26T17:08:26.237000,3,0.001753717,-0.1436912017056203,g
1787756906302,2026-08-26T17:08:26.302000,0,-0.000076342,0.10717514828942361,g
1787756906340,2026-08-26T17:08:26.340000,3,0.001753647,-0.11063713247863297,g
1787756906402,2026-08-26T17:08:26.402000,0,-0.000076366,0.22256661719047097,g
1787756906446,2026-08-26T17:08:26.446000,3,0.001753700,-0.13575822509123364,g
1787756906503,2026-08-26T17:08:26.503000,0,-0.000076330,0.04717237742715585,g
1787756906548,2026-08-26T17:08:26.548000,3,0.001753704,-0.13752095104493423,g
1787756906605,2026-08-26T17:08:26.605000,0,-0.000076347,0.1302554244854596,g
1787756906651,2026-08-26T17:08:26.651000,3,0.001753693,-0.13223229996860802,g
1787756906708,2026-08-26T17:08:26.708000,0,-0.000076318,-0.012830393435111912,g
1787756906752,2026-08-26T17:08:26.752000,3,0.001753735,-0.15250530468955284,g
1787756906808,2026-08-26T17:08:26.808000,0,-0.000076354,0.1625638463282704,g
1787756906852,2026-08-26T17:08:26.852000,3,0.001753714,-0.14236903893659006,g
1787756906909,2026-08-26T17:08:26.909000,0,-0.000076360,0.19487226817108116,g
1787756906952,2026-08-26T17:08:26.952000,3,0.001753724,-0.14721665361322667,g
1787756907009,2026-08-26T17:08:27.009000,0,-0.000076338,0.08409487209338762,g
1787756907053,2026-08-26T17:08:27.053000,3,0.001753687,-0.12958797443044495,g
1787756907109,2026-08-26T17:08:27.109000,0,-0.000076316,-0.02206349512141942,g
1787756907153,2026-08-26T17:08:27.153000,3,0.001753722,-0.1463355272437834,g
1787756907209,2026-08-26T17:08:27.209000,0,-0.000076358,0.18564412252430637,g
1787756907253,2026-08-26T17:08:27.253000,3,0.001753723,-0.14677609042855633,g
1787756907309,2026-08-26T17:08:27.309000,0,-0.000076339,0.08871390095627414,g
1787756907353,2026-08-26T17:08:27.353000,3,0.001753702,-0.1366393514605743,g
1787756907410,2026-08-26T17:08:27.410000,0,-0.000076345,0.12102232279908492,g
1787756907454,2026-08-26T17:08:27.454000,3,0.001753681,-0.12694364889228185,g
1787756907510,2026-08-26T17:08:27.510000,0,-0.000076345,0.12102232279908492,g
1787756907554,2026-08-26T17:08:27.554000,3,0.001753713,-0.1419280025369005,g
1787756907610,2026-08-26T17:08:27.610000,0,-0.000076346,0.12563639562250592,g
1787756907654,2026-08-26T17:08:27.654000,3,0.001753679,-0.1256214861232516,g
1787756907710,2026-08-26T17:08:27.710000,0,-0.000076348,0.13486949730881342,g
1787756907754,2026-08-26T17:08:27.754000,3,0.001753685,-0.12870684806110427,g
1787756907811,2026-08-26T17:08:27.811000,0,-0.000076308,-0.0636050186505377,g
1787756907855,2026-08-26T17:08:27.855000,3,0.001753684,-0.1282658116614147,g
1787756907911,2026-08-26T17:08:27.911000,0,-0.000076349,0.1394835701322344,g
1787756907955,2026-08-26T17:08:27.955000,3,0.001753666,-0.1198922718622551,g
1787756908011,2026-08-26T17:08:28.011000,0,-0.000076341,0.09794204660304894,g
1787756908055,2026-08-26T17:08:28.055000,3,0.001753665,-0.11901114549281183,g
1787756908111,2026-08-26T17:08:28.111000,0,-0.000076394,0.3610383622876215,g
1787756908155,2026-08-26T17:08:28.155000,3,0.001753765,-0.16660805874970896,g
1787756908212,2026-08-26T17:08:28.212000,0,-0.000076330,0.04717237742715585,g
1787756908256,2026-08-26T17:08:28.256000,3,0.001753659,-0.11636681995464873,g
1787756908312,2026-08-26T17:08:28.312000,0,-0.000076315,-0.02667756794477323,g
1787756908356,2026-08-26T17:08:28.356000,3,0.001753699,-0.13531718869144146,g
1787756908412,2026-08-26T17:08:28.412000,0,-0.000076348,0.13486949730881342,g
1787756908456,2026-08-26T17:08:28.456000,3,0.001753691,-0.13135117359926737,g
1787756908512,2026-08-26T17:08:28.512000,0,-0.000076333,0.06101955193688433,g
1787756908556,2026-08-26T17:08:28.556000,3,0.001753694,-0.13311389955307054,g
1787756908613,2026-08-26T17:08:28.613000,0,-0.000076365,0.21795254436711717,g
1787756908657,2026-08-26T17:08:28.657000,3,0.001753735,-0.15250530468955284,g
1787756908713,2026-08-26T17:08:28.713000,0,-0.000076370,0.24564689338650697,g
1787756908757,2026-08-26T17:08:28.757000,3,0.001753709,-0.1401652765830973,g
1787756908813,2026-08-26T17:08:28.813000,0,-0.000076339,0.08871390095627414,g
1787756908857,2026-08-26T17:08:28.857000,3,0.001753731,-0.15030154233606008,g
1787756908913,2026-08-26T17:08:28.913000,0,-0.000076323,0.01024492672139137,g
1787756908957,2026-08-26T17:08:28.957000,3,0.001753705,-0.13796151422960454,g
1787756909014,2026-08-26T17:08:29.014000,0,-0.000076356,0.17641102083799887,g
1787756909058,2026-08-26T17:08:29.058000,3,0.001753722,-0.1463355272437834,g
1787756909114,2026-08-26T17:08:29.114000,0,-0.000076347,0.1302554244854596,g
1787756909158,2026-08-26T17:08:29.158000,3,0.001753720,-0.1454539276594235,g
1787756909214,2026-08-26T17:08:29.214000,0,-0.000076351,0.1487166718185419,g
1787756909258,2026-08-26T17:08:29.258000,3,0.001753655,-0.11460362078592891,g
1787756909314,2026-08-26T17:08:29.314000,0,-0.000076357,0.1810250936613527,g
1787756909358,2026-08-26T17:08:29.358000,3,0.001753717,-0.1436912017056203,g
1787756909415,2026-08-26T17:08:29.415000,0,-0.000076351,0.1487166718185419,g
1787756909458,2026-08-26T17:08:29.458000,3,0.001753680,-0.1265030857076115,g
1787756909515,2026-08-26T17:08:29.515000,0,-0.000076367,0.22718069001389196,g
1787756909559,2026-08-26T17:08:29.559000,3,0.001753698,-0.13487662550677113,g
1787756909615,2026-08-26T17:08:29.615000,0,-0.000076314,-0.03129659680772692,g
1787756909659,2026-08-26T17:08:29.659000,3,0.001753726,-0.14809825319758657,g
1787756909715,2026-08-26T17:08:29.715000,0,-0.000076354,0.1625638463282704,g
1787756909759,2026-08-26T17:08:29.759000,3,0.001753648,-0.11107816887832256,g
1787756909815,2026-08-26T17:08:29.815000,0,-0.000076348,0.13486949730881342,g
1787756909859,2026-08-26T17:08:29.859000,3,0.001753671,-0.12209603421574786,g
