epoch_ms,iso,channel,ratio,value,unit
1787758613087,2026-08-26T17:36:53.087000,0,-0.000076371,0.25026096620992794,g
1787758613189,2026-08-26T17:36:53.189000,0,-0.000076371,0.25026096620992794,g
1787758613289,2026-08-26T17:36:53.289000,0,-0.000076371,0.25026096620992794,g
1787758613390,2026-08-26T17:36:53.390000,0,-0.000076371,0.25026096620992794,g
1787758613490,2026-08-26T17:36:53.490000,0,-0.000076371,0.25026096620992794,g
1787758613590,2026-08-26T17:36:53.590000,0,-0.000076411,0.44873548216927905,g
1787758613691,2026-08-26T17:36:53.691000,0,-0.000076411,0.44873548216927905,g
1787758613791,2026-08-26T17:36:53.791000,0,-0.000076411,0.44873548216927905,g
1787758613892,2026-08-26T17:36:53.892000,0,-0.000076371,0.25026096620992794,g
1787758613992,2026-08-26T17:36:53.992000,0,-0.000076375,0.26872221354301024,g
1787758614092,2026-08-26T17:36:54.092000,0,-0.000076340,0.09332797377969512,g
1787758614192,2026-08-26T17:36:54.192000,0,-0.000076327,0.03332520291742736,g
1787758614252,2026-08-26T17:36:54.252000,3,0.001753544,-0.06171805645270559,g
1787758614293,2026-08-26T17:36:54.293000,0,-0.000076368,0.23179971887684564,g
1787758614357,2026-08-26T17:36:54.357000,3,0.001753629,-0.10226359267947337,g
1787758614396,2026-08-26T17:36:54.396000,0,-0.000076321,0.0010167810746165731,g
1787758614457,2026-08-26T17:36:54.457000,3,0.001753608,-0.0921273269266132,g
1787758614497,2026-08-26T17:36:54.497000,0,-0.000076345,0.12102232279908492,g
1787758614558,2026-08-26T17:36:54.558000,3,0.001753529,-0.054666206207659586,g
1787758614607,2026-08-26T17:36:54.607000,0,-0.000076357,0.1810250936613527,g
1787758614661,2026-08-26T17:36:54.661000,3,0.001753549,-0.06436238199086868,g
1787758614707,2026-08-26T17:36:54.707000,0,-0.000076332,0.05640547911346335,g
1787758614761,2026-08-26T17:36:54.761000,3,0.001753651,-0.1124003316474554,g
1787758614808,2026-08-26T17:36:54.808000,0,-0.000076350,0.14410259899512093,g
1787758614864,2026-08-26T17:36:54.864000,3,0.001753569,-0.07361704815947155,g
1787758614909,2026-08-26T17:36:54.909000,0,-0.000076314,-0.035910669631147904,g
1787758614964,2026-08-26T17:36:54.964000,3,0.001753574,-0.07626137369763464,g
